Sex,Age,Height,Weight,Team,Season,Sport,Event,ponderal_index,mass_index,surface_area,lean_body_mass,basal_metabolic_rate,estimated_energy_requirements
M,17,187,58.0,Sierra Leone,Summer,Athletics,Athletics Men's 400 metres,8.869582424647161,16.586119134090193,1.7902281659123285,54.334999999999994,1684.8110000000001,2874.7564
M,17,187,58.0,Sierra Leone,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,8.869582424647161,16.586119134090193,1.7902281659123285,54.334999999999994,1684.8110000000001,2874.7564
M,17,187,58.0,Sierra Leone,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,8.869582424647161,16.586119134090193,1.7902281659123285,54.334999999999994,1684.8110000000001,2874.7564
M,25,185,81.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres,12.792924407241426,23.66691015339664,2.047255091040425,63.16199999999999,1937.0550000000003,3329.3008
M,25,185,81.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.792924407241426,23.66691015339664,2.047255091040425,63.16199999999999,1937.0550000000003,3329.3008
M,29,185,81.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.792924407241426,23.66691015339664,2.047255091040425,63.16199999999999,1910.0550000000003,3291.1808
M,29,185,81.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.792924407241426,23.66691015339664,2.047255091040425,63.16199999999999,1910.0550000000003,3291.1808
M,33,185,81.0,Great Britain,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.792924407241426,23.66691015339664,2.047255091040425,63.16199999999999,1883.0550000000003,3253.0608
M,33,185,81.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.792924407241426,23.66691015339664,2.047255091040425,63.16199999999999,1883.0550000000003,3253.0608
M,23,168,66.0,Papua New Guinea,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.919258179462263,23.384353741496604,1.7499342266302014,52.518,1659.254,2903.4268
M,22,188,77.0,Uganda,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.588231894666887,21.785875961973744,2.027166042196137,62.334999999999994,1917.3140000000003,3279.8916
M,30,188,77.0,Uganda,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.588231894666887,21.785875961973744,2.027166042196137,62.334999999999994,1863.3140000000003,3203.6515999999997
M,30,188,77.0,Uganda,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.588231894666887,21.785875961973744,2.027166042196137,62.334999999999994,1863.3140000000003,3203.6515999999997
M,23,176,66.0,Nigeria,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.106146694214877,21.306818181818183,1.8099608474155573,54.653999999999996,1699.278,2946.5948
M,19,170,68.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.840830449826992,23.529411764705884,1.787549510848197,53.866,1723.76,2999.4324
M,23,170,68.0,Ghana,Summer,Athletics,Athletics Men's 100 metres,13.840830449826992,23.529411764705884,1.787549510848197,53.866,1696.76,2961.3124000000003
M,23,170,68.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.840830449826992,23.529411764705884,1.787549510848197,53.866,1696.76,2961.3124000000003
M,23,167,73.0,Togo,Summer,Athletics,Athletics Men's 400 metres,15.673769174333755,26.175194521137367,1.8186452004067353,55.10000000000001,1750.501,3062.8584
M,23,167,73.0,Togo,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,15.673769174333755,26.175194521137367,1.8186452004067353,55.10000000000001,1750.501,3062.8584
M,27,167,73.0,Togo,Summer,Athletics,Athletics Men's 400 metres,15.673769174333755,26.175194521137367,1.8186452004067353,55.10000000000001,1723.501,3024.7384
M,27,167,73.0,Togo,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,15.673769174333755,26.175194521137367,1.8186452004067353,55.10000000000001,1723.501,3024.7384
M,27,185,72.0,Nigeria,Summer,Athletics,Athletics Men's Long Jump,11.371488361992379,21.0372534696859,1.9472967442261215,59.498999999999995,1799.805,3098.3196000000003
M,26,170,64.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.026663952778344,22.145328719723185,1.7420807450985882,52.238,1621.51,2838.5352000000003
M,21,173,67.0,Soviet Union,Summer,Athletics,Athletics Men's 100 metres,12.940066056140187,22.386314277122523,1.799001558476922,54.260000000000005,1711.519,2973.0136
M,21,173,67.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.940066056140187,22.386314277122523,1.799001558476922,54.260000000000005,1711.519,2973.0136
M,25,173,67.0,Soviet Union,Summer,Athletics,Athletics Men's 100 metres,12.940066056140187,22.386314277122523,1.799001558476922,54.260000000000005,1684.519,2934.8936000000003
M,25,173,67.0,Soviet Union,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.940066056140187,22.386314277122523,1.799001558476922,54.260000000000005,1684.519,2934.8936000000003
M,21,160,74.0,Nigeria,Summer,Athletics,Athletics Men's 200 metres,18.066406249999996,28.906249999999993,1.773277860767461,53.63799999999999,1742.73,3067.6932
M,26,183,77.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.564275652375535,22.99262444384723,1.9879338183575115,61.0,1865.299,3214.7915999999996
M,26,183,77.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.564275652375535,22.99262444384723,1.9879338183575115,61.0,1865.299,3214.7915999999996
M,25,174,65.0,Qatar,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.338592231166754,21.469150482230148,1.7834161914467122,53.71300000000001,1662.022,2893.196
M,29,174,65.0,Qatar,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.338592231166754,21.469150482230148,1.7834161914467122,53.71300000000001,1635.022,2855.076
M,21,171,64.0,Yemen,Summer,Athletics,Athletics Men's 400 metres,12.799459862793793,21.887076365377382,1.7495042129488085,52.504999999999995,1660.263,2891.5812
M,23,180,75.0,Oman,Summer,Athletics,Athletics Men's 100 metres,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1843.04,3180.1000000000004
M,23,180,75.0,Oman,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.860082304526747,23.148148148148145,1.9424056238059446,59.385000000000005,1843.04,3180.1000000000004
M,24,180,72.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres,12.345679012345677,22.22222222222222,1.908996801953057,58.164,1795.04,3099.9296000000004
M,24,180,72.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.345679012345677,22.22222222222222,1.908996801953057,58.164,1795.04,3099.9296000000004
M,20,180,80.0,United Arab Emirates,Summer,Athletics,Athletics Men's 200 metres,13.717421124828531,24.691358024691358,1.9964210222750447,61.42,1932.04,3326.424
M,22,170,63.0,Kuwait,Summer,Athletics,Athletics Men's 100 metres,12.823122328516183,21.79930795847751,1.7304598416217698,51.831,1634.76,2853.1084
M,22,170,63.0,Kuwait,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.823122328516183,21.79930795847751,1.7304598416217698,51.831,1634.76,2853.1084
M,17,171,68.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.599426104218404,23.25501863821347,1.7951667331622565,54.132999999999996,1742.263,3023.8884000000003
M,17,171,68.0,Saudi Arabia,Summer,Athletics,Athletics Men's Long Jump,13.599426104218404,23.25501863821347,1.7951667331622565,54.132999999999996,1742.263,3023.8884000000003
M,20,175,65.0,Oman,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.128279883381925,21.224489795918366,1.7908412344206386,53.980000000000004,1700.775,2946.242
M,19,180,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1801.29,3100.4860000000003
M,19,180,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1801.29,3100.4860000000003
M,23,180,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres,12.002743484224965,21.604938271604937,1.8862773804080817,57.349999999999994,1774.29,3062.3660000000004
M,18,170,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,14.247913698351315,24.221453287197235,1.809707801753247,54.67999999999999,1758.01,3056.056
M,23,160,52.0,Saudi Arabia,Summer,Athletics,Athletics Men's 100 metres,12.695312499999996,20.312499999999996,1.5263521126185908,44.684,1426.73,2530.6036000000004
M,23,160,52.0,Saudi Arabia,Summer,Athletics,Athletics Men's 200 metres,12.695312499999996,20.312499999999996,1.5263521126185908,44.684,1426.73,2530.6036000000004
M,20,170,65.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
M,20,170,65.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1675.76,2919.262
M,24,170,65.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.230205577040506,22.49134948096886,1.7535977042116837,52.644999999999996,1648.76,2881.1420000000003
M,28,172,65.0,Oman,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.774032475127978,21.971335857220122,1.7685307858734103,53.17899999999999,1631.766,2853.8140000000003
M,32,172,65.0,Oman,Summer,Athletics,Athletics Men's 200 metres,12.774032475127978,21.971335857220122,1.7685307858734103,53.17899999999999,1604.766,2815.6940000000004
M,18,179,73.0,Qatar,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.72810552262037,22.783308885490467,1.9124803721549533,58.30399999999999,1844.287,3175.2604
M,26,167,60.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres,12.882550006301717,21.513858510523864,1.6732084402752188,49.809,1551.501,2728.16
M,26,167,60.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.882550006301717,21.513858510523864,1.6732084402752188,49.809,1551.501,2728.16
M,24,174,72.0,Saudi Arabia,Summer,Athletics,Athletics Men's 200 metres,13.66736370221548,23.781212841854934,1.862648211090774,56.562,1765.022,3067.5536
M,24,174,72.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.66736370221548,23.781212841854934,1.862648211090774,56.562,1765.022,3067.5536
M,26,160,51.0,Saudi Arabia,Summer,Athletics,Athletics Men's 110 metres Hurdles,12.451171874999996,19.921874999999996,1.5138074419759495,44.277,1392.73,2478.4668
M,26,160,51.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.451171874999996,19.921874999999996,1.5138074419759495,44.277,1392.73,2478.4668
M,21,188,75.0,Kuwait,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.287238858441773,21.22000905387053,2.0046188106808955,61.521,1896.564,3242.328
M,25,188,75.0,Kuwait,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.287238858441773,21.22000905387053,2.0046188106808955,61.521,1869.564,3204.208
M,21,175,65.0,Palestine,Summer,Athletics,Athletics Men's 400 metres,12.128279883381925,21.224489795918366,1.7908412344206386,53.980000000000004,1694.025,2936.7120000000004
M,23,168,52.0,Kuwait,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,10.966688262606631,18.42403628117914,1.5813098419391964,46.81999999999999,1466.754,2573.7716
M,18,165,60.0,Oman,Summer,Athletics,Athletics Men's 400 metres,13.356707571583605,22.03856749311295,1.6586565368409394,49.27499999999999,1595.495,2793.608
M,18,165,60.0,Oman,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.356707571583605,22.03856749311295,1.6586565368409394,49.27499999999999,1595.495,2793.608
M,18,177,68.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres Hurdles,12.262784990279037,21.705129432793896,1.840616155773614,55.735,1765.531,3046.7344000000003
M,24,171,70.0,Jordan,Summer,Athletics,Athletics Men's 100 metres,13.99940922493071,23.938989774631512,1.8174194464186313,54.947,1722.513,3004.272
M,28,171,70.0,Jordan,Summer,Athletics,Athletics Men's 200 metres,13.99940922493071,23.938989774631512,1.8174194464186313,54.947,1695.513,2966.152
M,25,178,72.0,Kuwait,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.766518811465467,22.724403484408533,1.8935951662962176,57.629999999999995,1778.284,3079.6076000000003
M,24,173,67.0,Oman,Summer,Athletics,Athletics Men's 100 metres,12.940066056140187,22.386314277122523,1.799001558476922,54.260000000000005,1691.269,2944.4236
M,28,173,67.0,Oman,Summer,Athletics,Athletics Men's 100 metres,12.940066056140187,22.386314277122523,1.799001558476922,54.260000000000005,1664.269,2906.3036
M,19,170,60.0,Oman,Summer,Athletics,Athletics Men's 200 metres,12.212497455729698,20.761245674740486,1.6949468066347386,50.61,1613.76,2811.058
M,19,170,60.0,Oman,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.212497455729698,20.761245674740486,1.6949468066347386,50.61,1613.76,2811.058
M,23,172,69.0,Oman,Summer,Athletics,Athletics Men's 200 metres,13.560126781289698,23.323418063818284,1.8139917653083777,54.807,1720.516,2995.6512000000002
M,28,172,69.0,Oman,Summer,Athletics,Athletics Men's 200 metres,13.560126781289698,23.323418063818284,1.8139917653083777,54.807,1686.766,2948.0012
M,28,172,69.0,Oman,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.560126781289698,23.323418063818284,1.8139917653083777,54.807,1686.766,2948.0012
M,18,178,68.0,Qatar,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,12.057267766384053,21.461936624163616,1.8481495599975244,56.001999999999995,1770.534,3052.1304
M,24,175,62.0,Saudi Arabia,Summer,Athletics,Athletics Men's 100 metres,11.568513119533527,20.244897959183675,1.755235431206819,52.759,1632.525,2837.4816
M,24,175,62.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,11.568513119533527,20.244897959183675,1.755235431206819,52.759,1632.525,2837.4816
M,30,170,66.0,Oman,Summer,Athletics,Athletics Men's 100 metres,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1622.01,2847.5088
M,30,170,66.0,Oman,Summer,Athletics,Athletics Men's 200 metres,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1622.01,2847.5088
M,30,170,66.0,Oman,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1622.01,2847.5088
M,34,170,66.0,Oman,Summer,Athletics,Athletics Men's 200 metres,13.433747201302667,22.837370242214536,1.7650132267039378,53.05199999999999,1595.01,2809.3888
M,18,175,68.0,Yemen,Summer,Athletics,Athletics Men's 400 metres,12.68804664723032,22.20408163265306,1.825514121572414,55.20099999999999,1755.525,3035.9424000000004
M,24,183,76.0,Qatar,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.401103241305723,22.694018931589476,1.9769202064523155,60.593,1865.049,3210.3048
M,28,183,76.0,Qatar,Summer,Athletics,Athletics Men's 200 metres,12.401103241305723,22.694018931589476,1.9769202064523155,60.593,1838.049,3172.1848
M,21,176,62.0,Oman,Summer,Athletics,Athletics Men's 400 metres,11.372440833959429,20.015495867768596,1.7625014212105994,53.025999999999996,1657.778,2871.4676
M,21,176,62.0,Oman,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.372440833959429,20.015495867768596,1.7625014212105994,53.025999999999996,1657.778,2871.4676
M,25,176,62.0,Oman,Summer,Athletics,Athletics Men's 400 metres,11.372440833959429,20.015495867768596,1.7625014212105994,53.025999999999996,1630.778,2833.3476
M,25,176,62.0,Oman,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.372440833959429,20.015495867768596,1.7625014212105994,53.025999999999996,1630.778,2833.3476
M,29,176,62.0,Oman,Summer,Athletics,Athletics Men's 400 metres,11.372440833959429,20.015495867768596,1.7625014212105994,53.025999999999996,1603.778,2795.2275999999997
M,17,173,65.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.55379542759869,21.71806608974573,1.7759794041392534,53.446,1711.019,2964.04
M,26,164,60.0,Oman,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.60253043339476,22.308149910767405,1.651362411481467,49.007999999999996,1536.492,2711.9719999999998
M,19,170,62.0,Oman,Summer,Athletics,Athletics Men's 100 metres,12.619580704254021,21.453287197231838,1.7187323830585406,51.42399999999999,1641.26,2858.1516
M,18,165,65.0,Kuwait,Summer,Athletics,Athletics Men's 100 metres,14.46976653588224,23.875114784205696,1.7160516682260583,51.30999999999999,1664.245,2911.342
M,22,170,72.0,United Arab Emirates,Summer,Athletics,Athletics Men's 200 metres,14.654996946875638,24.913494809688583,1.8315049747715482,55.494,1758.51,3065.0296000000003
M,20,192,77.0,Qatar,Summer,Athletics,Athletics Men's Long Jump,10.878951461226853,20.887586805555557,2.058345492314308,63.403000000000006,1950.826,3320.5356
M,24,192,77.0,Qatar,Summer,Athletics,Athletics Men's Long Jump,10.878951461226853,20.887586805555557,2.058345492314308,63.403000000000006,1923.826,3282.4156000000003
M,18,185,72.0,Qatar,Summer,Athletics,Athletics Men's 400 metres Hurdles,11.371488361992379,21.0372534696859,1.9472967442261215,59.498999999999995,1860.555,3184.0896000000002
M,18,185,72.0,Qatar,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.371488361992379,21.0372534696859,1.9472967442261215,59.498999999999995,1860.555,3184.0896000000002
M,22,185,72.0,Qatar,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,11.371488361992379,21.0372534696859,1.9472967442261215,59.498999999999995,1833.555,3145.9696000000004
M,23,173,63.0,Saudi Arabia,Summer,Athletics,Athletics Men's 400 metres,12.167524799057192,21.04981790236894,1.7525462259839681,52.63199999999999,1643.019,2859.7664
M,21,174,66.0,Kuwait,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,12.528416727030857,21.79944510503369,1.7950258255136442,54.120000000000005,1702.772,2954.8628
M,20,187,85.0,Saudi Arabia,Summer,Athletics,Athletics Men's Long Jump,12.998525967155322,24.307243558580453,2.1059814031205817,65.324,2035.8110000000001,3481.93
M,28,187,85.0,Saudi Arabia,Summer,Athletics,Athletics Men's Long Jump,12.998525967155322,24.307243558580453,2.1059814031205817,65.324,1981.8110000000001,3405.69
M,24,175,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 100 metres,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1742.525,3025.856
M,28,175,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 100 metres,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1715.525,2987.7360000000003
M,28,175,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay,13.061224489795919,22.857142857142858,1.8481430181213463,56.015,1715.525,2987.7360000000003
M,18,170,67.0,United Arab Emirates,Summer,Athletics,Athletics Men's 200 metres,13.63728882556483,23.18339100346021,1.776329722893009,53.45899999999999,1716.76,2985.4156000000003
M,17,170,70.0,Saudi Arabia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay,14.247913698351315,24.221453287197235,1.809707801753247,54.67999999999999,1764.76,3065.5860000000002
