Sex,Age,Height,Weight,Team,Season,Sport,Event
M,24.0,184.0,72.0,Brazil,Summer,Athletics,Athletics Men's 200 metres
M,24.0,184.0,72.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,182.0,85.0,Brazil,Summer,Athletics,Athletics Men's 200 metres
M,21.0,182.0,85.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,182.0,85.0,Brazil,Summer,Athletics,Athletics Men's 200 metres
M,25.0,182.0,85.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,29.0,182.0,85.0,Brazil,Summer,Athletics,Athletics Men's 200 metres
M,29.0,182.0,85.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,188.0,73.0,South Africa,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,26.0,176.0,67.0,Brazil,Summer,Athletics,Athletics Men's 100 metres
M,26.0,176.0,67.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,176.0,67.0,Belgium,Summer,Athletics,Athletics Men's 400 metres
M,24.0,176.0,67.0,Belgium,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,176.0,70.0,Canada,Summer,Athletics,Athletics Men's 100 metres
M,21.0,176.0,70.0,Canada,Summer,Athletics,Athletics Men's 200 metres
M,21.0,176.0,70.0,Canada,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,186.0,68.0,South Africa,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,175.0,66.0,Puerto Rico,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,23.0,175.0,66.0,Puerto Rico,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,175.0,66.0,Puerto Rico,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,24.0,190.0,73.0,Belgium,Summer,Athletics,Athletics Men's 400 metres
M,24.0,190.0,73.0,Belgium,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,20.0,175.0,73.0,France,Summer,Athletics,Athletics Men's 100 metres
M,23.0,166.0,66.0,Brazil,Summer,Athletics,Athletics Men's 100 metres
M,23.0,166.0,66.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,166.0,66.0,Brazil,Summer,Athletics,Athletics Men's 100 metres
M,27.0,166.0,66.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,31.0,166.0,66.0,Brazil,Summer,Athletics,Athletics Men's 100 metres
M,31.0,166.0,66.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,187.0,70.0,Spain,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,23.0,180.0,78.0,Brazil,Summer,Athletics,Athletics Men's 400 metres
M,27.0,180.0,78.0,Brazil,Summer,Athletics,Athletics Men's 200 metres
M,27.0,180.0,78.0,Brazil,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,178.0,71.0,Brazil,Summer,Athletics,Athletics Men's 200 metres
M,23.0,171.0,61.0,Dominican Republic,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,186.0,76.0,Brazil,Summer,Athletics,Athletics Men's Long Jump
M,26.0,186.0,76.0,Brazil,Summer,Athletics,Athletics Men's Long Jump
M,24.0,190.0,87.0,Brazil,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,23.0,182.0,70.0,Brazil,Summer,Athletics,Athletics Men's Long Jump
M,21.0,170.0,68.0,Brazil,Summer,Athletics,Athletics Men's 100 metres
M,28.0,172.0,64.0,Portugal,Summer,Athletics,Athletics Men's 100 metres
M,28.0,172.0,64.0,Portugal,Summer,Athletics,Athletics Men's 200 metres
M,24.0,170.0,52.0,Brazil,Summer,Athletics,Athletics Men's Long Jump
M,28.0,170.0,52.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,170.0,52.0,Brazil,Summer,Athletics,Athletics Men's Long Jump
M,20.0,175.0,68.0,United States,Summer,Athletics,Athletics Men's 400 metres
M,22.0,175.0,75.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 200 metres
M,22.0,175.0,75.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,26.0,175.0,75.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 200 metres
M,26.0,175.0,75.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 400 metres
M,30.0,175.0,75.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 400 metres
M,30.0,175.0,75.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,194.0,88.0,Brazil,Summer,Athletics,Athletics Men's Long Jump
M,25.0,176.0,74.0,Brazil,Summer,Athletics,Athletics Men's 400 metres
M,25.0,176.0,74.0,Brazil,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,29.0,176.0,74.0,Brazil,Summer,Athletics,Athletics Men's 400 metres
M,25.0,187.0,70.0,Benin,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,181.0,79.0,Brazil,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,29.0,181.0,79.0,Brazil,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,183.0,65.0,Brazil,Summer,Athletics,Athletics Men's 200 metres
M,25.0,183.0,65.0,Brazil,Summer,Athletics,Athletics Men's 400 metres
M,25.0,183.0,65.0,Brazil,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,19.0,192.0,80.0,Brazil,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,26.0,180.0,76.0,South Africa,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,21.0,185.0,83.0,Aruba,Summer,Athletics,Athletics Men's 100 metres
M,24.0,168.0,58.0,Sri Lanka,Summer,Athletics,Athletics Men's 100 metres
M,24.0,185.0,77.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,20.0,186.0,73.0,Hungary,Summer,Athletics,Athletics Men's 400 metres
M,26.0,179.0,76.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,174.0,61.0,Ethiopia,Summer,Athletics,Athletics Men's 400 metres
M,25.0,174.0,61.0,Ethiopia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,28.0,193.0,90.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,22.0,180.0,76.0,France,Summer,Athletics,Athletics Men's 400 metres
M,22.0,180.0,76.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,26.0,180.0,76.0,France,Summer,Athletics,Athletics Men's 400 metres
M,26.0,180.0,76.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,185.0,77.0,Belgium,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,20.0,163.0,62.0,Dominican Republic,Summer,Athletics,Athletics Men's 200 metres
M,20.0,163.0,62.0,Dominican Republic,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,176.0,73.0,Philippines,Summer,Athletics,Athletics Men's 400 metres
M,28.0,172.0,77.0,Fiji,Summer,Athletics,Athletics Men's 100 metres
M,28.0,172.0,77.0,Fiji,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 100 metres
M,25.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 200 metres
M,25.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,29.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 200 metres
M,29.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,33.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 100 metres
M,33.0,175.0,67.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,180.0,70.0,Puerto Rico,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,20.0,184.0,77.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 400 metres
M,24.0,184.0,77.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 400 metres
M,24.0,184.0,77.0,Trinidad and Tobago,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,180.0,77.0,Greece,Summer,Athletics,Athletics Men's Long Jump
M,27.0,185.0,73.0,Switzerland,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,21.0,182.0,76.0,United States,Summer,Athletics,Athletics Men's 200 metres
M,29.0,178.0,65.0,France,Summer,Athletics,Athletics Men's 400 metres
M,29.0,178.0,65.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,182.0,78.0,Senegal,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,23.0,189.0,82.0,Ukraine,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,179.0,76.0,Czechoslovakia,Summer,Athletics,Athletics Men's 100 metres
M,27.0,179.0,76.0,Czechoslovakia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,178.0,84.0,Bahamas,Summer,Athletics,Athletics Men's 200 metres
M,22.0,178.0,84.0,Bahamas,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,26.0,178.0,84.0,Bahamas,Summer,Athletics,Athletics Men's 200 metres
M,22.0,195.0,85.0,Ukraine,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,22.0,175.0,82.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,185.0,78.0,Haiti,Summer,Athletics,Athletics Men's 400 metres
M,21.0,177.0,77.0,Liberia,Summer,Athletics,Athletics Men's 100 metres
M,21.0,177.0,77.0,Liberia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,175.0,65.0,Greece,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,180.0,73.0,France,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,29.0,175.0,73.0,Russia,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,21.0,173.0,69.0,France,Summer,Athletics,Athletics Men's Long Jump
M,25.0,173.0,69.0,France,Summer,Athletics,Athletics Men's Long Jump
M,22.0,180.0,67.0,Italy,Summer,Athletics,Athletics Men's 200 metres
M,21.0,170.0,61.0,United States,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,26.0,176.0,70.0,Switzerland,Summer,Athletics,Athletics Men's 200 metres
M,26.0,176.0,70.0,Switzerland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,186.0,81.0,Belgium,Summer,Athletics,Athletics Men's Long Jump
M,29.0,186.0,81.0,Belgium,Summer,Athletics,Athletics Men's 100 metres
M,22.0,180.0,63.0,Ethiopia,Summer,Athletics,Athletics Men's 400 metres
M,21.0,170.0,61.0,Hungary,Summer,Athletics,Athletics Men's 200 metres
M,21.0,170.0,61.0,Hungary,Summer,Athletics,Athletics Men's 400 metres
M,21.0,170.0,61.0,Hungary,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,24.0,183.0,76.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres
M,24.0,183.0,76.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,28.0,183.0,76.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,32.0,183.0,76.0,Great Britain,Summer,Athletics,Athletics Men's 200 metres
M,32.0,183.0,76.0,Great Britain,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,185.0,78.0,Peru,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,29.0,173.0,60.0,Sri Lanka,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,19.0,177.0,64.0,India,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,178.0,68.0,Australia,Summer,Athletics,Athletics Men's 100 metres
M,23.0,178.0,68.0,Australia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,178.0,68.0,Australia,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,173.0,64.0,Italy,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,181.0,74.0,Italy,Summer,Athletics,Athletics Men's 400 metres
M,21.0,171.0,66.0,Peru,Summer,Athletics,Athletics Men's 100 metres
M,21.0,171.0,66.0,Peru,Summer,Athletics,Athletics Men's 200 metres
M,25.0,190.0,72.0,Senegal,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,25.0,190.0,72.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,29.0,190.0,72.0,Senegal,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,29.0,190.0,72.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,33.0,190.0,72.0,Senegal,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,23.0,186.0,80.0,France,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,23.0,186.0,80.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,176.0,69.0,Guinea,Summer,Athletics,Athletics Men's 400 metres
M,23.0,178.0,78.0,Guinea,Summer,Athletics,Athletics Men's 100 metres
M,23.0,178.0,78.0,Guinea,Summer,Athletics,Athletics Men's Long Jump
M,25.0,176.0,65.0,Senegal,Summer,Athletics,Athletics Men's 100 metres
M,25.0,176.0,65.0,Senegal,Summer,Athletics,Athletics Men's 200 metres
M,25.0,176.0,65.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,29.0,176.0,65.0,Senegal,Summer,Athletics,Athletics Men's 400 metres
M,29.0,176.0,65.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,24.0,185.0,73.0,Senegal,Summer,Athletics,Athletics Men's 400 metres
M,24.0,185.0,73.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,186.0,82.0,Mali,Summer,Athletics,Athletics Men's 100 metres
M,21.0,186.0,82.0,Mali,Summer,Athletics,Athletics Men's 200 metres
M,25.0,186.0,82.0,Mali,Summer,Athletics,Athletics Men's 100 metres
M,25.0,186.0,82.0,Mali,Summer,Athletics,Athletics Men's 200 metres
M,29.0,186.0,82.0,Mali,Summer,Athletics,Athletics Men's 100 metres
M,29.0,186.0,82.0,Mali,Summer,Athletics,Athletics Men's 200 metres
M,24.0,181.0,78.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,18.0,174.0,63.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,26.0,178.0,71.0,Cuba,Summer,Athletics,Athletics Men's 400 metres
M,26.0,178.0,71.0,Cuba,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,190.0,78.0,Cuba,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,28.0,183.0,86.0,United States Virgin Islands,Summer,Athletics,Athletics Men's 200 metres
M,28.0,183.0,86.0,United States Virgin Islands,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,183.0,70.0,Saint Vincent and the Grenadines,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,178.0,74.0,Paraguay,Summer,Athletics,Athletics Men's Long Jump
M,23.0,185.0,75.0,Senegal,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,185.0,75.0,Senegal,Summer,Athletics,Athletics Men's 400 metres
M,20.0,175.0,75.0,Bermuda,Summer,Athletics,Athletics Men's 200 metres
M,20.0,175.0,75.0,Bermuda,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,178.0,69.0,United States,Summer,Athletics,Athletics Men's 100 metres
M,25.0,178.0,69.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,29.0,178.0,69.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,29.0,178.0,69.0,United States,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,23.0,180.0,70.0,Cyprus,Summer,Athletics,Athletics Men's 400 metres
M,27.0,180.0,70.0,Cyprus,Summer,Athletics,Athletics Men's 400 metres
M,25.0,183.0,81.0,Greece,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,29.0,183.0,81.0,Greece,Summer,Athletics,Athletics Men's 400 metres
M,29.0,183.0,81.0,Greece,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,33.0,183.0,81.0,Greece,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,181.0,70.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,24.0,175.0,68.0,Senegal,Summer,Athletics,Athletics Men's 200 metres
M,24.0,175.0,68.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,176.0,62.0,Botswana,Summer,Athletics,Athletics Men's 200 metres
M,23.0,176.0,66.0,Sri Lanka,Summer,Athletics,Athletics Men's 100 metres
M,23.0,176.0,66.0,Sri Lanka,Summer,Athletics,Athletics Men's 200 metres
M,25.0,172.0,67.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 400 metres
M,29.0,172.0,67.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 400 metres
M,27.0,183.0,73.0,Malaysia,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,27.0,183.0,73.0,Malaysia,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,25.0,186.0,85.0,East Germany,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,22.0,175.0,80.0,United States,Summer,Athletics,Athletics Men's 100 metres
M,22.0,175.0,80.0,United States,Summer,Athletics,Athletics Men's 200 metres
M,22.0,188.0,72.0,United States,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,17.0,180.0,60.0,Comoros,Summer,Athletics,Athletics Men's 200 metres
M,21.0,180.0,60.0,Comoros,Summer,Athletics,Athletics Men's 100 metres
M,25.0,180.0,60.0,Comoros,Summer,Athletics,Athletics Men's 100 metres
M,29.0,170.0,65.0,Ghana,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,26.0,186.0,80.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,26.0,186.0,80.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,30.0,186.0,80.0,Cote d'Ivoire,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,23.0,187.0,76.0,France,Summer,Athletics,Athletics Men's 400 metres
M,23.0,187.0,76.0,France,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,187.0,76.0,France,Summer,Athletics,Athletics Men's 400 metres
M,30.0,186.0,80.0,Chad,Summer,Athletics,Athletics Men's Long Jump
M,33.0,167.0,80.0,Swaziland,Summer,Athletics,Athletics Men's 200 metres
M,23.0,176.0,64.0,Poland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,187.0,75.0,Poland,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,24.0,185.0,82.0,West Germany,Summer,Athletics,Athletics Men's 200 metres
M,24.0,185.0,82.0,West Germany,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,25.0,181.0,72.0,Germany,Summer,Athletics,Athletics Men's Long Jump
M,28.0,180.0,85.0,Hungary,Summer,Athletics,Athletics Men's 100 metres
M,28.0,170.0,74.0,Poland,Summer,Athletics,Athletics Men's 100 metres
M,28.0,180.0,72.0,Samoa,Summer,Athletics,Athletics Men's 200 metres
M,21.0,179.0,73.0,Germany,Summer,Athletics,Athletics Men's 100 metres
M,21.0,179.0,73.0,Germany,Summer,Athletics,Athletics Men's 400 metres
M,21.0,179.0,73.0,Germany,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,25.0,179.0,73.0,Germany,Summer,Athletics,Athletics Men's 100 metres
M,23.0,172.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 400 metres
M,23.0,172.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,27.0,172.0,70.0,Nigeria,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,22.0,187.0,82.0,France,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,23.0,178.0,77.0,Qatar,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,185.0,78.0,Ireland,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,25.0,185.0,78.0,Ireland,Summer,Athletics,Athletics Men's 100 metres
M,25.0,185.0,78.0,Ireland,Summer,Athletics,Athletics Men's 200 metres
M,25.0,185.0,78.0,Ireland,Summer,Athletics,Athletics Men's 400 metres
M,30.0,192.0,84.0,Belgium,Summer,Athletics,Athletics Men's 400 metres Hurdles
M,24.0,188.0,83.0,Ukraine,Summer,Athletics,Athletics Men's 200 metres
M,24.0,188.0,83.0,Ukraine,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,25.0,183.0,79.0,New Zealand,Summer,Athletics,Athletics Men's 200 metres
M,22.0,180.0,77.0,Canada,Summer,Athletics,Athletics Men's 400 metres
M,29.0,180.0,77.0,Canada,Summer,Athletics,Athletics Men's 400 metres
M,29.0,180.0,77.0,Canada,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,25.0,188.0,82.0,Hungary,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,21.0,187.0,87.0,East Germany,Summer,Athletics,Athletics Men's Long Jump
M,26.0,178.0,75.0,Venezuela,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,30.0,178.0,75.0,Venezuela,Summer,Athletics,Athletics Men's 4 x 400 metres Relay
M,25.0,173.0,61.0,France,Summer,Athletics,Athletics Men's Long Jump
M,26.0,155.0,68.0,Dominican Republic,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,21.0,188.0,80.0,New Zealand,Summer,Athletics,Athletics Men's 100 metres
M,21.0,188.0,80.0,New Zealand,Summer,Athletics,Athletics Men's 200 metres
M,25.0,183.0,74.0,Italy,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,23.0,173.0,71.0,Uruguay,Summer,Athletics,Athletics Men's Long Jump
M,27.0,173.0,71.0,Uruguay,Summer,Athletics,Athletics Men's Long Jump
M,23.0,170.0,70.0,France,Summer,Athletics,Athletics Men's 200 metres
M,23.0,170.0,70.0,France,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,18.0,180.0,75.0,Suriname,Summer,Athletics,Athletics Men's 100 metres
M,25.0,185.0,77.0,Haiti,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,28.0,185.0,77.0,Haiti,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,32.0,185.0,77.0,Haiti,Summer,Athletics,Athletics Men's 110 metres Hurdles
M,18.0,173.0,63.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,22.0,173.0,63.0,Senegal,Summer,Athletics,Athletics Men's 200 metres
M,22.0,173.0,63.0,Senegal,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,32.0,186.0,69.0,Brazil,Summer,Athletics,Athletics Men's 400 metres
M,28.0,168.0,51.0,Brazil,Summer,Athletics,Athletics Men's 100 metres
M,28.0,168.0,51.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,32.0,168.0,51.0,Brazil,Summer,Athletics,Athletics Men's 100 metres
M,32.0,168.0,51.0,Brazil,Summer,Athletics,Athletics Men's 4 x 100 metres Relay
M,27.0,175.0,65.0,Brazil,Summer,Athletics,Athletics Men's 400 metres
